oportunidade;empresa;data_criacao;data_envio_proposta;data_fechada;data_ultima_modificacao;valor;fase_comercial;nova_venda;finalidade;origem;departamento;motivo_perdido;tipo_venda;erp;pagamento;produto;sku;quantidade;vendedor
973228;Empresa 4358;08/09/2022;08/09/2022;19/09/2022;19/09/2022;31859.9;Fechada e Perdida;NV - 0027184;Uso e consumo;Caixa On;PCS;Cliente - Desistência da compra;Cotação;;Boleto;"Notebook Samsung Intel Core i5-1135G7 8GB 256GB SSD W11 15,6"" NP550XDA-KH2BR - Cinza Chumbo";4100901640;10;Vendedor S
973221;Empresa 4359;08/09/2022;08/09/2022;19/09/2022;19/09/2022;14282.24;Fechada e Perdida;NV - 0027181;Uso e consumo;Caixa On;ELETRONICOS (TVs);Cliente - Preço;Cotação;;Boleto;"Samsung Smart TV 32"" LH32BETBLGGXZD LED 2 HDMI 1 USB";1943746027;10;Vendedor S
972865;Empresa 3824;05/09/2022;08/09/2022;08/09/2022;05/01/2023;2994.98;Fechada e Ganha;NV - 0027075;Uso e consumo;Caixa Off;ELETRODOMESTICOS;;Catálogo;Nimbi;Faturado;1808805987 - GELADEIRA/REFRIGERADOR ELECTROLUX FROST FREE DFX41 INOX 371L - VOLTAGEM 220V 316929;0;;Vendedor F
973174;Empresa 4360;08/09/2022;08/09/2022;30/09/2022;30/09/2022;106399.72;Fechada e Ganha;NV - 0027174;Uso e consumo;Caixa Off;ELETRONICOS (TVs);;Cotação;;Faturado;"Samsung Smart TV 50"" QLED 4K The Frame 2021 50LS03A Design Slim Suporte de Parede Slim Incluso Única Conexão Molduras Customizáveis Modo Arte";3060872994;28;Vendedor S
972864;Empresa 3824;05/09/2022;08/09/2022;08/09/2022;05/01/2023;839.46;Fechada e Ganha;NV - 0027074;Uso e consumo;Caixa Off;ELETRODOMESTICOS;;Catálogo;Nimbi;Faturado;1938309201 - MICRO-ONDAS ELECTROLUX MEO44 BRANCO 34L - VOLTAGEM 110V - 1938313551 MICRO-ONDAS ELECTROLUX MEO44 BRANCO 34L - 220V - 7896584072792;0;;Vendedor F
972863;Empresa 3824;05/09/2022;08/09/2022;08/09/2022;05/01/2023;522.05;Fechada e Ganha;NV - 0027073;Uso e consumo;Caixa Off;ELETRODOMESTICOS;;Catálogo;Nimbi;Faturado;2136438394 - MICRO ONDAS PANASONIC NN-ST25LWRUN 21L BRANCO - VOLTAGEM 220V 317128;0;1;Vendedor F
973078;Empresa 4361;08/09/2022;08/09/2022;26/09/2022;26/09/2022;67592.4;Fechada e Perdida;NV - 0027143;Uso e consumo;Caixa On;TELEFONIA;Cliente - Desistência da compra;Cotação;;Boleto;Apple iPhone 13 Pro 128GB iOS 5G Wi-Fi Tela 6.1'' Câmera Tripla 12MP;3919411729;10;Vendedor S
973148;Empresa 4362;08/09/2022;08/09/2022;19/09/2022;19/09/2022;13470.05;Fechada e Perdida;NV - 0027165;Uso e consumo;Caixa On;TELEFONIA;Cliente - Desistência da compra;Cotação;;Boleto;Smartphone Motorola Moto G22 128GB 4G Wi-Fi Tela 6.5'' Dual Chip 4GB R...;;11;Vendedor S
971805;Empresa 166;25/08/2022;08/09/2022;;13/09/2022;9125.94;Fechada e Perdida;NV - 0026723;Uso e consumo;Caixa Off;ELETRODOMESTICOS;Cliente - Prazo de envio;Cotação;;Faturado;geladeiras e microondas;0;;Vendedor F
972612;Empresa 3824;01/09/2022;08/09/2022;06/12/2022;05/01/2023;693.04;Fechada e Perdida;NV - 0026981;Uso e consumo;Caixa Off;CONSTRUÇÃO & FERRAMENTAS - SEGURANÇA;B2W - Prazo de entrega;Catálogo;Nimbi;Faturado;123442394 - LÂMPADA LED GAYA TUBO 20W 120CM 3500K BIVOLT 1500 LUMENS - 9137 VESÚVIO;0;1;Vendedor F
972610;Empresa 290;01/09/2022;08/09/2022;08/09/2022;05/01/2023;704.5;Fechada e Ganha;NV - 0026979;Uso e consumo;Caixa Off;ELETRODOMESTICOS;;Catálogo;Nimbi;Faturado;3032359051 - MICRO ONDAS PANASONIC NN-ST55LMRUK 27L PRATA - VOLTAGEM 220V 317128;0;;Vendedor F
972866;Empresa 3824;05/09/2022;08/09/2022;08/09/2022;05/01/2023;8708.95;Fechada e Ganha;NV - 0027076;Uso e consumo;Caixa Off;ELETRONICOS (TVs);;Catálogo;Nimbi;Faturado;3068549711 - SMART TV 43 UHD SAMSUNG 4K 43AU7700 PROCESSADOR CRYSTAL 4K TELA SEM LIMITES ALEXA BUILT IN CONTROLE ÚNICO;0;;Vendedor F
973178;Empresa 4148;08/09/2022;08/09/2022;19/09/2022;19/09/2022;33599.6;Fechada e Perdida;NV - 0027175;Revenda;Caixa On;ELETRONICOS (TVs);Cliente - Desistência da compra;Cotação;;Boleto;"Smart Tv Philco 24"" Resolução Em Hd Fast Smart Com Processador Quadcore";1803456474;40;Vendedor S
972715;Empresa 3476;02/09/2022;08/09/2022;08/09/2022;08/09/2022;6205.99;Fechada e Ganha;NV - 0027019;Uso e consumo;Caixa Off;TELEFONIA;;Cotação;;Faturado;09-947714864;0;1;Vendedor E
973144;Empresa 3189;08/09/2022;08/09/2022;12/09/2022;12/09/2022;3057.81;Fechada e Perdida;NV - 0027164;Uso e consumo;Caixa Off;ELETROPORTÁTEIS;Cliente - Desistência da compra;Cotação;;Faturado;Liquidificador Turbo Mondial 1000W Preto/Inox - L-1000 BI - 127V + Grill Inox Max Grill Inox G-07 127V +M-07 - Mixer Power Mixer 127V - Mondial+;0;15;Vendedor R
973127;Empresa 4363;08/09/2022;08/09/2022;19/09/2022;19/09/2022;328826.02;Fechada e Perdida;NV - 0027155;Uso e consumo;Caixa On;ELETRONICOS (TVs);Cliente - Desistência da compra;Cotação;;Boleto;Smart TV LED 65” LG 65UP7750 4K UHD Wi-Fi Bluetooth HDR Inteligência;3397040632;92;Vendedor S
973137;Empresa 4364;08/09/2022;08/09/2022;19/09/2022;19/09/2022;12150.89;Fechada e Perdida;NV - 0027159;Uso e consumo;Caixa On;ELETRONICOS (TVs);Cliente - Desistência da compra;Cotação;;Boleto;"Monitor ACER CB242Y 23.8"" Ajuste Pivô Rotação 75HZ IPS FHD DP/HDMI";;10;Vendedor S
973062;Empresa 4365;08/09/2022;08/09/2022;19/09/2022;19/09/2022;199214.39;Fechada e Perdida;NV - 0027141;Uso e consumo;Caixa On;PCS;Cliente - Desistência da compra;Cotação;;Boleto;Notebook Dell Inspiron I15-i1100-A40P Intel Core i5 8GB 256GB SSD W11;;50;Vendedor S
973115;Empresa 3824;08/09/2022;08/09/2022;08/09/2022;05/01/2023;62.68;Fechada e Ganha;NV - 0027153;Uso e consumo;Caixa Off;ELETRONICOS (TVs);;Catálogo;Nimbi;Faturado;2614668013 - ANTENA DIGITAL INTERNA COM CABO DE 3M MODELO - HDTV3000;0;;Vendedor F
973113;Empresa 3824;08/09/2022;08/09/2022;08/09/2022;05/01/2023;1078.07;Fechada e Ganha;NV - 0027151;Uso e consumo;Caixa Off;PAPELARIA;;Catálogo;Nimbi;Faturado;1704498687 - CABO HDMI 1.4 20 METROS MULTILASER - WI359 - COLOR PRETO - VOLTAGEM NAO SE APLICA;0;;Vendedor F
973107;Empresa 3824;08/09/2022;08/09/2022;08/09/2022;05/01/2023;384.85;Fechada e Ganha;NV - 0027149;Uso e consumo;Caixa Off;ELETRONICOS (TVs);;Catálogo;Nimbi;Faturado;124434724 - CABO HDMI BRASFORMA HDMI01515 1.4V FULL HD - 15 METROS;0;;Vendedor F
972241;Empresa 166;30/08/2022;08/09/2022;;08/09/2022;21500;Fechada e Perdida;NV - 0026833;Uso e consumo;Caixa Off;TELEFONIA;Cliente - Prazo de envio;Cotação;;Faturado;-;0;;Vendedor F
973110;Empresa 3824;08/09/2022;08/09/2022;08/09/2022;05/01/2023;67.7;Fechada e Ganha;NV - 0027150;Uso e consumo;Caixa Off;ELETRONICOS (TVs);;Catálogo;Nimbi;Faturado;29852813 - CABO PARA SMARTPHONE USB-C C/1,5M WI345 MULTILASER;0;;Vendedor F
971544;Empresa 233;24/08/2022;08/09/2022;14/09/2022;14/09/2022;341.15;Fechada e Ganha;NV - 0026673;Uso e consumo;Caixa Off;ELETROPORTÁTEIS;;Cotação;;Faturado;Liquidificador Mondial Special Line L-550-SL 550W - 220v +Batedeira Prática Mondial B-44-B Velocidade 3 Preto 220V - 400W+Grill Toast Britânia BGR01P Antiaderente Preto - 220v +Kit para Churrasco Tram;0;4;Vendedor R
972786;Empresa 4366;05/09/2022;08/09/2022;;15/09/2022;16500;Fechada e Perdida;NV - 0027038;Uso e consumo;Caixa Off;ELETRODOMESTICOS;Cliente - Desistência da compra;Cotação;;Boleto;Geladeira/Refrigerador Brastemp Frost Free Evox/Forno de Embutir a Gás Electrolux com Grill /Micro-ondas de Embutir Electrolux;0;9;Vendedor E
973047;Empresa 4367;08/09/2022;08/09/2022;19/09/2022;19/09/2022;14446.99;Fechada e Perdida;NV - 0027138;Uso e consumo;Caixa On;PAPELARIA;Cliente - Desistência da compra;Cotação;;Boleto;Papel Chamex A4 75g Pacote 500 folhas;;800;Vendedor S
973020;Empresa 4368;08/09/2022;08/09/2022;19/09/2022;19/09/2022;22763.9;Fechada e Perdida;NV - 0027129;Uso e consumo;Caixa On;TELEFONIA;Cliente - Desistência da compra;Cotação;;Boleto;Smartphone Samsung Galaxy A12 64GB 4G Wi-Fi Tela 6.5'' Dual Chip 4GB;;19;Vendedor S
973017;Empresa 4369;08/09/2022;08/09/2022;26/09/2022;26/09/2022;23079;Fechada e Perdida;NV - 0027127;Uso e consumo;Caixa On;TELEFONIA;Cliente - Preço;Cotação;;Boleto;Smartphone Samsung Galaxy A03 64GB 4GB RAM Processador Octa Core 48MP;;21;Vendedor S
971557;Empresa 233;24/08/2022;08/09/2022;20/09/2022;20/09/2022;222.43;Fechada e Ganha;NV - 0026675;Uso e consumo;Caixa Off;ELETRODOMESTICOS;;Cotação;;Faturado;Cafeteira Cp15 Inox Temp Britania 127V;0;1;Vendedor R
973114;Empresa 3824;08/09/2022;08/09/2022;08/09/2022;05/01/2023;3363.98;Fechada e Ganha;NV - 0027152;Uso e consumo;Caixa Off;ELETRONICOS (TVs);;Catálogo;Nimbi;Faturado;3069509753 - SMART TV 55 CRYSTAL UHD SAMSUNG 4K 55AU8000 PAINEL DYNAMIC CRYSTAL COLOR DESIGN SLIM TELA SEM LIMITES;0;;Vendedor F
973045;Empresa 4370;08/09/2022;08/09/2022;19/09/2022;19/09/2022;4681.17;Fechada e Perdida;NV - 0027137;Uso e consumo;Caixa Off;TELEFONIA;Cliente - Desistência da compra;Cotação;;Faturado;iPhone 12 Apple 128GB iOS 5G Wi-Fi Tela 6.1'' Câmera 12MP - Preto;0;1;Vendedor R
972856;Empresa 4371;05/09/2022;08/09/2022;26/09/2022;26/09/2022;22045.48;Fechada e Ganha;NV - 0027069;Uso e consumo;Caixa Off;"TABLETS; TELEFONIA";;Cotação;;Faturado;Samsung Galaxy A03 64GB 4GB RAM/Tablet Samsung;0;27;Vendedor E
972912;Empresa 1183;06/09/2022;08/09/2022;;15/09/2022;4408.79;Fechada e Perdida;NV - 0027110;Revenda;Caixa Off;INFORMÁTICA E ACESSÓRIOS;B2W - Estoque (Falta de produto);Cotação;;Boleto;"Kit Teclado e Mouse Wireless MK220 - Logitech + Monitor ACER KG271P 27"" 165HZ 0.7ms FHD";0;21;Vendedor C
972897;Empresa 4372;05/09/2022;08/09/2022;;12/09/2022;31036.5;Fechada e Perdida;NV - 0027096;Revenda;Caixa On;PCS;Cliente - Desistência da compra;Cotação;;Boleto;"Notebook Samsung Intel Celeron-6305 NP550XDA-KP3BR 4GB 256GB SSD Tela 15,6"" Windows 11 - Cinza Chumbo";;15;Vendedor C
972898;Empresa 4373;05/09/2022;08/09/2022;;09/09/2022;12250.2;Fechada e Perdida;NV - 0027097;Revenda;Caixa On;ELETRODOMESTICOS;Cliente - Desistência da compra;Cotação;;Boleto;Fogão de Piso Continental FC5CB 5 Bocas Automático Branco com Mesa Compartimentada - Bivolt;;10;Vendedor C
972606;Empresa 290;01/09/2022;08/09/2022;08/09/2022;05/01/2023;553.68;Fechada e Ganha;NV - 0026975;Uso e consumo;Caixa Off;ELETRODOMESTICOS;;Catálogo;Nimbi;Faturado;2136438394 - MICRO ONDAS PANASONIC NN-ST25LWRUN 21L BRANCO - VOLTAGEM 220V 317128;0;1;Vendedor F
972605;Empresa 290;01/09/2022;08/09/2022;08/09/2022;05/01/2023;704.5;Fechada e Ganha;NV - 0026974;Uso e consumo;Caixa Off;ELETRODOMESTICOS;;Catálogo;Nimbi;Faturado;3032359051 - MICRO ONDAS PANASONIC NN-ST55LMRUK 27L PRATA - VOLTAGEM 220V 317128;0;1;Vendedor F
972321;Empresa 3440;31/08/2022;08/09/2022;;23/09/2022;59772.33;Fechada e Perdida;NV - 0026888;Uso e consumo;Caixa Off;BRINQUEDOS;Cliente - Desistência da compra;Cotação;;Faturado;Kit Chocalho - First Steps/Jogo Hasbro Gaming Monopoly - C1009 - Hasbro;0;500;Vendedor E
972934;Empresa 289;06/09/2022;08/09/2022;;15/09/2022;31665.92;Fechada e Perdida;NV - 0027113;Uso e consumo;Caixa Off;ELETRODOMESTICOS;B2W - Estoque (Falta de produto);Cotação;;Faturado;Frigobar Philco PFG85PL Inox 67L - 110v;0;32;Vendedor C
972608;Empresa 290;01/09/2022;08/09/2022;08/09/2022;05/01/2023;533.34;Fechada e Ganha;NV - 0026977;Uso e consumo;Caixa Off;ELETRODOMESTICOS;;Catálogo;Nimbi;Faturado;4547757939 - MICRO-ONDAS PHILCO PMO23BB 20 LITROS MULTIFUNÇÕES LIMPA FÁCIL - VOLTAGEM 220V 317128;0;;Vendedor F
972503;Empresa 3419;01/09/2022;08/09/2022;;08/09/2022;2173.76;Fechada e Perdida;NV - 0026937;Uso e consumo;Caixa Off;ELETRODOMESTICOS;B2W - Limite de Crédito;Cotação;;Faturado;Refrigerador Electrolux Duplex DC35A 260L;0;1;Vendedor E
972607;Empresa 290;01/09/2022;08/09/2022;08/09/2022;05/01/2023;533.34;Fechada e Ganha;NV - 0026976;Uso e consumo;Caixa Off;ELETRODOMESTICOS;;Catálogo;Nimbi;Faturado;4547757939 - MICRO-ONDAS PHILCO PMO23BB 20 LITROS MULTIFUNÇÕES LIMPA FÁCIL - VOLTAGEM 220V 317128;0;;Vendedor F
972600;Empresa 163;01/09/2022;08/09/2022;;15/09/2022;9001.63;Fechada e Perdida;NV - 0026968;Uso e consumo;Caixa Off;PCS;Cliente - Desistência da compra;Cotação;;Faturado;Notebook Acer Asp/Tablet Samsung Galaxy A7 Lite 4g;0;5;Vendedor E
972574;Empresa 2622;01/09/2022;08/09/2022;;13/09/2022;6270;Fechada e Perdida;NV - 0026957;Uso e consumo;Caixa Off;PAPELARIA;Cliente - Preço;Cotação;;Faturado;Papel Chamex A4 75g Caixa com 10 Pacotes 500 folhas;0;30;Vendedor E
972903;Empresa 290;05/09/2022;08/09/2022;08/09/2022;05/01/2023;533.34;Fechada e Ganha;NV - 0027102;Uso e consumo;Caixa Off;ELETRODOMESTICOS;;Catálogo;Nimbi;Faturado;4547757939 - MICRO-ONDAS PHILCO PMO23BB 20 LITROS MULTIFUNÇÕES LIMPA FÁCIL - VOLTAGEM 220V 317128;0;1;Vendedor F
972990;Empresa 3043;06/09/2022;08/09/2022;15/09/2022;15/09/2022;13167;Fechada e Ganha;NV - 0027119;Uso e consumo;Caixa Off;TELEFONIA;;Cotação;;Faturado;Smartphone Moto G71 128GB 5G Wi-Fi Tela 6.4'' Dual Chip 6GB RAM Câmera Tripla + Selfie 16MP - Verde;0;7;Vendedor C
973207;Empresa 665;08/09/2022;09/09/2022;;12/09/2022;32241;Fechada e Perdida;NV - 0027179;Revenda;Caixa On;TELEFONIA;Cliente - Desistência da compra;Cotação;;Boleto;"iPhone 11 Apple (64GB) Branco Tela 6,1"" 4G Câmera 12MP iOS";;10;Vendedor C
973260;Empresa 4374;09/09/2022;09/09/2022;19/09/2022;19/09/2022;16980;Fechada e Perdida;NV - 0027195;Uso e consumo;Caixa On;TELEFONIA;Cliente - Desistência da compra;Cotação;;Boleto;Smartphone Galaxy A03 64GB 4G Wi-Fi Tela 6.5'' Dual Chip 4GB RAM Câmera Dupla + Selfie 5MP - Vermelho;4600479001;20;Vendedor S
973031;Empresa 2597;08/09/2022;09/09/2022;09/09/2022;09/09/2022;53928;Fechada e Ganha;NV - 0027132;Uso e consumo;Caixa Off;TELEFONIA;;Cotação;;Faturado;Smartphone Samsung Galaxy A03 Core - Preto (novo);0;80;Vendedor C
973227;Empresa 4375;08/09/2022;09/09/2022;;12/09/2022;15838;Fechada e Perdida;NV - 0027183;Uso e consumo;Caixa Off;PCS;B2W - Limite de Crédito;Cotação;;Boleto;"MacBook Air 13"" Apple M1 (8GB 256GB) Prateado";0;2;Vendedor C
973224;Empresa 4055;08/09/2022;09/09/2022;;13/10/2022;17289;Fechada e Perdida;NV - 0027182;Uso e consumo;Caixa Off;ELETRONICOS (TVs);Cliente - Desistência da compra;Cotação;;Faturado;Smart TV LED 32'' Samsung Tizen HD 32T4300 2020 - WIFI, HDR para Brilho e Contraste com Plataforma Tizen 2 HDMI 1 USB - Preta;0;13;Vendedor E
973328;Empresa 4376;09/09/2022;09/09/2022;19/09/2022;19/09/2022;368999.59;Fechada e Perdida;NV - 0027219;Uso e consumo;Caixa On;PCS;Cliente - Desistência da compra;Cotação;;Boleto;Notebook Apple MacBook Air M2 da Apple com 8 GPU 8GB RAM 256GB SSD - Cinza-espacial;5264109966;41;Vendedor S
973229;Empresa 4343;08/09/2022;09/09/2022;;23/09/2022;7862.63;Fechada e Perdida;NV - 0027185;Uso e consumo;Caixa Off;INFORMÁTICA E ACESSÓRIOS;Cliente - Desistência da compra;Cotação;;Boleto;Monitor LED + Mouse + SSD;0;23;Vendedor C
972611;Empresa 290;01/09/2022;09/09/2022;09/09/2022;05/01/2023;727.83;Fechada e Ganha;NV - 0026980;Uso e consumo;Caixa Off;ELETRODOMESTICOS;;Catálogo;Nimbi;Faturado;4292517078 - MICRO-ONDAS PHILCO PMO34 34 LITROS ESPELHADO COM TRAVA DE SEGURANÇA - VOLTAGEM 220V - 4292516690 MICRO-ONDAS PHILCO PMO34 34 LITROS ESPELHADO COM TRAVA DE SEGURANÇA - 110V - 7891356095856;0;;Vendedor F
973001;Empresa 2472;08/09/2022;09/09/2022;;15/09/2022;3894.04;Fechada e Perdida;NV - 0027121;Uso e consumo;Caixa Off;ELETRONICOS (TVs);Cliente - Desistência da compra;Cotação;;Faturado;"Samsung Smart Tv 65"" Uhd 4k 65au7700, Processador Crystal 4k, Tela Sem Limites, Visual Livre De Cabos, Alexa Built In.";0;1;Vendedor C
973257;Empresa 378;09/09/2022;09/09/2022;15/09/2022;15/09/2022;19577.6;Fechada e Ganha;NV - 0027193;Uso e consumo;Caixa Off;TELEFONIA;;Cotação;;Faturado;Smartphone Motorola Moto G31 128GB 4G Wi-Fi Tela 6.4'' Dual Chip 4GB RAM Câmera Tripla + Selfie 13MP - Grafite;0;16;Vendedor R
973346;Empresa 4377;09/09/2022;09/09/2022;15/09/2022;19/09/2022;5152.2;Fechada e Ganha;NV - 0027226;Uso e consumo;Caixa Off;TELEFONIA;;Cotação;;Faturado;iPhone 13 Apple 128GB iOS 5G Wi-Fi Tela 6.1'' Câmera Dupla 12MP - Meia;0;1;Vendedor R
973254;Empresa 4378;09/09/2022;09/09/2022;19/09/2022;19/09/2022;50349.9;Fechada e Perdida;NV - 0027190;Uso e consumo;Caixa On;ELETRONICOS (TVs);Cliente - Desistência da compra;Cotação;;Boleto;"Smart TV 75"" UHD Samsung 4k 75AU7700 Processador Crystal 4k Tela";3069509542;10;Vendedor S
973131;Empresa 4379;08/09/2022;09/09/2022;;12/09/2022;13491;Fechada e Perdida;NV - 0027157;Revenda;Caixa On;TELEFONIA;Cliente - Desistência da compra;Cotação;;Boleto;"Smartphone Samsung Galaxy A23 128GB 4GB Wi-Fi Tela 6.6"" Dual Chip 4GB RAM Câmera Quádrupla + Selfie 8MP - Preto";;10;Vendedor C
973252;Empresa 4380;09/09/2022;09/09/2022;;12/09/2022;30088.8;Fechada e Perdida;NV - 0027189;Revenda;Caixa On;ELETRONICOS (TVs);Cliente - Desistência da compra;Cotação;;Faturado;Smart Tv + Tablet;;20;Vendedor C
973134;Empresa 2560;08/09/2022;09/09/2022;28/09/2022;28/09/2022;13299;Fechada e Ganha;NV - 0027158;Uso e consumo;Caixa Off;TELEFONIA;;Cotação;;Faturado;Smart TV LED 32'' Samsung Tizen HD 32T4300 2020 - WIFI, HDR para Brilho e Contraste com Plataforma Tizen 2 HDMI 1 USB - Preta;0;10;Vendedor C
973061;Empresa 3747;08/09/2022;09/09/2022;23/09/2022;23/09/2022;2697;Fechada e Ganha;NV - 0027140;Uso e consumo;Caixa Off;ELETRONICOS (TVs);;Cotação;;Faturado;"Smart TV 50"" UHD Samsung 4k 50AU7700 Processador Crystal 4k Tela Sem Limites Visual Livre de Cabos Alexa Built In";0;1;Vendedor C
973292;Empresa 2247;09/09/2022;09/09/2022;;13/09/2022;1226874;Fechada e Perdida;NV - 0027199;Uso e consumo;Caixa Off;TELEFONIA;Cliente - Desistência da compra;Cotação;;Faturado;Smartphone Samsung Galaxy M53 5g 128 Gb - Azul;;600;Vendedor E
973035;Empresa 4;08/09/2022;09/09/2022;19/09/2022;19/09/2022;2518.2;Fechada e Ganha;NV - 0027134;Uso e consumo;Caixa Off;TELEFONIA;;Cotação;;Faturado;"Smartphone Samsung Galaxy A13 128GB 4G Wi-Fi Tela 6.6"" Dual Chip 4GB RAM Câmera Quádrupla + Selfie 8MP - Preto";0;2;Vendedor C
973010;Empresa 4381;08/09/2022;09/09/2022;;09/09/2022;10000;Fechada e Perdida;NV - 0027123;Revenda;Caixa On;UTILIDADES DOMESTICAS;Cliente - Desistência da compra;Cotação;;Boleto;Conjunto de Assadeiras 10 peças - Marinex.;;100;Vendedor C
973303;Empresa 1911;09/09/2022;09/09/2022;;30/09/2022;857185;Fechada e Perdida;NV - 0027205;Revenda;Caixa On;TABLETS;Cliente - Desistência da compra;Cotação;;Boleto;Tablet Samsung Galaxy A7 Lite Wi-Fi 64GB 4GB RAM SM-T220NZAUZTO;;700;Vendedor H
973141;Empresa 4241;08/09/2022;09/09/2022;09/09/2022;09/09/2022;26999.7;Fechada e Perdida;NV - 0027162;Revenda;Caixa On;ELETRONICOS (TVs);Cliente - Desistência da compra;Cotação;;Boleto;"Smart Tv Philco 24"" Resolução Em Hd Fast Smart Com Processador Quadcore";;30;Vendedor C
973163;Empresa 4382;08/09/2022;09/09/2022;;21/09/2022;2500;Fechada e Perdida;NV - 0027169;Uso e consumo;Caixa Off;CLIMATIZAÇÃO;Cliente - Desistência da compra;Cotação;;Boleto;Ar Condicionado Split Inverter Samsung 18000 BTUs WindFree Plus Quente/Frio AR18TSEABWKNAZ - 220v;0;1;Vendedor C
973296;Empresa 4383;09/09/2022;09/09/2022;19/09/2022;19/09/2022;28210.89;Fechada e Perdida;NV - 0027202;Uso e consumo;Caixa On;PCS;Cliente - Desistência da compra;Cotação;;Boleto;"Notebook Asus Intel Core i5-1035G1 8GB 256GB SSD Linux 15,6"" Cinza X515JA-EJ1792";5023842251;10;Vendedor S
972844;Empresa 580;05/09/2022;12/09/2022;;15/09/2022;3290;Fechada e Perdida;NV - 0027064;Uso e consumo;Caixa Off;INFORMÁTICA E ACESSÓRIOS;B2W - Estoque (Falta de produto);Cotação;;Boleto;Mousepad Gamer Razer Gigantus V2/Apoio Ergonômico para os Pés;0;90;Vendedor E
972848;Empresa 2466;05/09/2022;12/09/2022;25/10/2022;25/10/2022;6773.51;Fechada e Ganha;NV - 0027067;Uso e consumo;Caixa Off;INFORMÁTICA E ACESSÓRIOS;;Cotação;;Faturado;diversos;0;;Vendedor F
972999;Empresa 3043;08/09/2022;12/09/2022;;20/09/2022;8258.07;Fechada e Perdida;NV - 0027120;Uso e consumo;Caixa Off;PCS;Cliente - Desistência da compra;Cotação;;Faturado;headset, notebook e  galaxy a52;0;;Vendedor F
973256;Empresa 4384;09/09/2022;12/09/2022;;12/09/2022;12591;Fechada e Perdida;NV - 0027192;Revenda;Caixa On;TELEFONIA;Cliente - Desistência da compra;Cotação;;Boleto;"Smartphone Samsung Galaxy A13 128GB 4G Wi-Fi Tela 6.6"" Dual Chip 4GB";;10;Vendedor C
973255;Empresa 4;09/09/2022;12/09/2022;29/09/2022;29/09/2022;46592.1;Fechada e Ganha;NV - 0027191;Uso e consumo;Caixa Off;TELEFONIA;;Cotação;;Faturado;Smartphone Samsung Galaxy A03 Core - Preto (novo);0;46;Vendedor E
973317;Empresa 4385;09/09/2022;12/09/2022;;12/09/2022;9297.4;Fechada e Perdida;NV - 0027217;Revenda;Caixa On;TELEFONIA;Cliente - Desistência da compra;Cotação;;Boleto;Smartphone Samsung Galaxy A03 Core - Preto (novo);;14;Vendedor C
973168;Empresa 4243;08/09/2022;12/09/2022;;19/10/2022;643741;Fechada e Perdida;NV - 0027172;Uso e consumo;Caixa Off;TABLETS;Cliente - Desistência da compra;Cotação;;Faturado;galaxy a7;0;700;Vendedor F
973023;Empresa 4370;08/09/2022;12/09/2022;;22/09/2022;17470.66;Fechada e Perdida;NV - 0027131;Uso e consumo;Caixa Off;TELEFONIA;Cliente - Desistência da compra;Cotação;;Faturado;smartphones;0;;Vendedor F
973305;Empresa 4386;09/09/2022;12/09/2022;13/09/2022;20/09/2022;164660.5;Fechada e Ganha;NV - 0027208;Uso e consumo;Caixa Off;TABLETS;;Cotação;;Faturado;galaxy s7 fe;0;;Vendedor F
973142;Empresa 4387;08/09/2022;12/09/2022;;28/09/2022;153032.31;Fechada e Perdida;NV - 0027163;Uso e consumo;Caixa Off;PCS;Cliente - Desistência da compra;Cotação;;Boleto;diversos;0;;Vendedor F
973247;Empresa 3043;09/09/2022;12/09/2022;;27/09/2022;17500;Fechada e Perdida;NV - 0027187;Uso e consumo;Caixa Off;TELEFONIA;B2W - Estoque (Falta de produto);Cotação;;Faturado;Smartphone Moto G52 128GB /Notebook Acer Aspire 5 AMD Ryzen 7-5700U 8GB;0;9;Vendedor E
972858;Empresa 3905;05/09/2022;12/09/2022;;20/09/2022;9500;Fechada e Perdida;NV - 0027070;Uso e consumo;Caixa Off;TELEFONIA;Cliente - Desistência da compra;Cotação;;Faturado;diversos;0;;Vendedor F
972823;Empresa 4;05/09/2022;12/09/2022;;20/09/2022;121713;Fechada e Perdida;NV - 0027052;Uso e consumo;Caixa Off;TELEFONIA;Cliente - Desistência da compra;Cotação;;Faturado;galaxy a13;0;;Vendedor F
973315;Empresa 4388;09/09/2022;12/09/2022;;20/09/2022;80275.51;Fechada e Perdida;NV - 0027215;Uso e consumo;Caixa Off;TELEFONIA;Cliente - Preço;Cotação;;Faturado;diversos;0;;Vendedor F
