Oportunidade;Empresa;Data_criacao;Data_envio_proposta;Data_fechada;Data_última_modificação;Valor;Fase_Comercial;Nova_Venda;Finalidade;Origem;Departamento;Motivo_perdido;Tipo_venda;ERP;Pagamento;Produto;SKU;Quantidade;Vendedor
990361;EMPRESA 4775;30/01/2023;01/02/2023;;10/02/2023;2605,78;Fechada e Perdida;NV - 0031703;Uso e consumo;Caixa Off;ELETRODOMESTICOS;Cliente - Desistência da compra;Cotação;;Faturado;Geladeira/Refrigerador Electrolux DC35A Branca;;1;VENDEDOR E
990362;EMPRESA 3842;30/01/2023;01/02/2023;;27/02/2023;500;Fechada e Perdida;NV - 0031704;Uso e consumo;Caixa Off;;Cliente - Não informado / sem retorno;Cotação;;Faturado;Micro ondas;;;VENDEDOR L
989704;EMPRESA 4;24/01/2023;02/02/2023;02/02/2023;02/02/2023;1000;Fechada e Perdida;NV - 0031591;Uso e consumo;Caixa Off;INFORMÁTICA E ACESSÓRIOS;Cliente - Estoque - falta de produto;Cotação;;Faturado;;;1;VENDEDOR K
990689;EMPRESA 3212;01/02/2023;02/02/2023;02/02/2023;02/02/2023;1500;Fechada e Perdida;NV - 0031783;Uso e consumo;Caixa Off;MÓVEIS - ESCRITÓRIO;Cliente - Estoque - falta de produto;Cotação;;Faturado;Cadeira de escritório Mesh - Office Basics;2972571182;3;VENDEDOR K
990775;EMPRESA 5434;02/02/2023;02/02/2023;14/02/2023;14/02/2023;1099,95;Fechada e Perdida;NV - 0031814;Uso e consumo;Caixa Off;INFORMÁTICA E ACESSÓRIOS;Cliente - Desistência da compra;Cotação;;Faturado;HD SSD;;;VENDEDOR F
990823;;02/02/2023;02/02/2023;02/02/2023;02/02/2023;180;Fechada e Ganha;NV - 0031838;Uso e consumo;Caixa Off;PAPELARIA;;Cotação;;Faturado;Papel Sulfite HP Office A4 75g;5362100412;10;VENDEDOR M
990808;EMPRESA 5435;02/02/2023;02/02/2023;;02/03/2023;3913,87;Fechada e Perdida;NV - 0031828;Uso e consumo;Caixa Off;ELETRODOMESTICOS;Cliente - Desistência da compra;Cotação;;;Lavadora de Roupas Electrolux 11Kg LES11;;2;VENDEDOR E
990809;;02/02/2023;02/02/2023;02/02/2023;02/02/2023;318;Fechada e Ganha;NV - 0031827;Uso e consumo;Caixa Off;PAPELARIA;;Cotação;;Faturado;Papel Chamex A4 75g Caixa com 10 Pacotes 500 folhas;4063540231;2;VENDEDOR M
990813;;02/02/2023;02/02/2023;02/02/2023;02/02/2023;1590;Fechada e Ganha;NV - 0031833;Uso e consumo;Caixa Off;PAPELARIA;;Cotação;;Faturado;Papel Chamex A4 75g Caixa com 10 Pacotes 500 folhas;4063540231;10;VENDEDOR M
990559;EMPRESA 5436;31/01/2023;02/02/2023;;27/02/2023;7500;Fechada e Perdida;NV - 0031749;Uso e consumo;Caixa Off;ELETRODOMESTICOS;Cliente - Não informado / sem retorno;Cotação;;Faturado;cervejeira;;;VENDEDOR L
990457;EMPRESA 5236;31/01/2023;02/02/2023;;27/02/2023;4000;Fechada e Perdida;NV - 0031730;Uso e consumo;Caixa Off;INFORMÁTICA E ACESSÓRIOS;Cliente - Não informado / sem retorno;Cotação;;Faturado;projetor;;;VENDEDOR L
990730;EMPRESA 5437;02/02/2023;02/02/2023;;10/02/2023;181224;Fechada e Perdida;NV - 0031803;Uso e consumo;Caixa Off;TELEFONIA;Cliente - Desistência da compra;Cotação;;Faturado;Smartphone Samsung Galaxy A13 /Smartphone Samsung Galaxy A53;;90;VENDEDOR E
990804;EMPRESA 3126;02/02/2023;02/02/2023;;22/03/2023;38369,4;Fechada e Perdida;NV - 0031824;Uso e consumo;Caixa Off;TELEFONIA;B2W - Limite de Crédito;Cotação;;Faturado;Smartphone Samsung Galaxy M23 - Smartphone Samsung Galaxy A32 1;;10;VENDEDOR E
990732;EMPRESA 5438;02/02/2023;02/02/2023;28/02/2023;28/02/2023;11000;Fechada e Perdida;NV - 0031804;Uso e consumo;Caixa Off;TELEFONIA;Cliente - Pagamento - Crédito Negado;Cotação;;Faturado;"Smartphone Samsung Galaxy A13 128GB 4G Wi-Fi Tela 6.6"" Dual Chip 4GB RAM Câmera Quádrupla + Selfie 8MP - Preto";4807381481;10;VENDEDOR K
990729;EMPRESA 5398;02/02/2023;02/02/2023;;02/02/2023;7799,97;Cotando;NV - 0031802;Uso e consumo;Caixa Off;ELETRONICOS (TVs);;Cotação;;Faturado;"Smart TV 55"" TCL 4K UHD 55P635 HDR Bluetooth Google Assistant e Borda";5463583484;3;VENDEDOR K
990697;EMPRESA 5439;01/02/2023;02/02/2023;;10/02/2023;4619,98;Fechada e Perdida;NV - 0031786;Uso e consumo;Caixa Off;ELETRONICOS (TVs);Cliente - Preço;Cotação;;Faturado;"Smart TV 65"" Samsung LED 65BU8000 Crystal";;1;VENDEDOR E
990725;EMPRESA 91;02/02/2023;02/02/2023;02/02/2023;02/02/2023;21340,16;Fechada e Ganha;NV - 0031800;Uso e consumo;Caixa Off;TELEFONIA;;Cotação;;Faturado;Smartphone Samsung Galaxy A53 5G 128GB;;32;VENDEDOR E
990778;;02/02/2023;02/02/2023;02/02/2023;08/02/2023;127,9;Fechada e Ganha;NV - 0031816;Uso e consumo;Caixa Off;PAPELARIA;;Cotação;;Faturado;Papel Chamex A4 75g Caixa com 10 Pacotes 500 folhas;4063540231;1;VENDEDOR M
990763;EMPRESA 5440;02/02/2023;02/02/2023;14/02/2023;14/02/2023;5014,99;Fechada e Perdida;NV - 0031808;Uso e consumo;Caixa Off;TELEFONIA;Cliente - Desistência da compra;Cotação;;Boleto;iPhone 12;;;VENDEDOR F
990525;EMPRESA 5441;31/01/2023;02/02/2023;;27/02/2023;300;Fechada e Perdida;NV - 0031744;Uso e consumo;Caixa Off;PAPELARIA;Cliente - Não informado / sem retorno;Cotação;;Faturado;material escritório;;;VENDEDOR L
989950;EMPRESA 5355;26/01/2023;02/02/2023;;02/02/2023;60000;Fechada e Perdida;NV - 0031630;Uso e consumo;Caixa Off;TELEFONIA;B2W - Estoque (Falta de produto);Cotação;;Faturado;Motorola Moto G62 5G 128GB, 4GB RAM;;40;VENDEDOR E
990769;EMPRESA 1138;02/02/2023;02/02/2023;09/02/2023;09/02/2023;1305,09;Fechada e Ganha;NV - 0031811;Uso e consumo;Caixa Off;TELEFONIA;;Cotação;;Faturado;galax a32;;;VENDEDOR F
990760;;02/02/2023;02/02/2023;02/02/2023;08/02/2023;360;Fechada e Ganha;NV - 0031806;;Caixa Off;;;Cotação;;Faturado;;;;VENDEDOR M
990758;;02/02/2023;02/02/2023;02/02/2023;02/02/2023;1590;Fechada e Ganha;NV - 0031805;Uso e consumo;Caixa Off;PAPELARIA;;Cotação;;Faturado;Papel Chamex A4 75g Caixa com 10 Pacotes 500 folhas;4063540231;10;VENDEDOR M
990518;EMPRESA 3212;31/01/2023;02/02/2023;;27/02/2023;500;Fechada e Perdida;NV - 0031742;Uso e consumo;Caixa Off;ELETROPORTÁTEIS;Cliente - Não informado / sem retorno;Cotação;;Faturado;fragmentadora;;;VENDEDOR L
990624;EMPRESA 5342;01/02/2023;02/02/2023;;13/02/2023;4757;Fechada e Perdida;NV - 0031771;Uso e consumo;Caixa Off;ELETRONICOS (TVs);Cliente - Preço;Cotação;;Faturado;Smart TV LED 65 LG uhd 4K ThinQ ai TV HDR10;;1;VENDEDOR E
990711;EMPRESA 5128;01/02/2023;02/02/2023;02/02/2023;02/02/2023;600;Fechada e Perdida;NV - 0031790;Uso e consumo;Caixa Off;ELETROPORTÁTEIS;Cliente - Estoque - falta de produto;Cotação;;Faturado;;;;VENDEDOR K
990488;EMPRESA 2589;31/01/2023;02/02/2023;;27/02/2023;5000;Fechada e Perdida;NV - 0031737;Uso e consumo;Caixa Off;TELEFONIA;Cliente - Não informado / sem retorno;Cotação;;Boleto;celular;;;VENDEDOR L
990467;EMPRESA 89;31/01/2023;02/02/2023;;27/02/2023;700;Fechada e Perdida;NV - 0031733;Uso e consumo;Caixa Off;ELETROPORTÁTEIS;Cliente - Não informado / sem retorno;Cotação;;Faturado;purificador;;;VENDEDOR L
990714;EMPRESA 1001;01/02/2023;02/02/2023;;22/02/2023;160025,97;Fechada e Perdida;NV - 0031793;Uso e consumo;Caixa Off;INFORMÁTICA E ACESSÓRIOS;Cliente - Preço;Cotação;;Faturado;101 MONITORES - 357 GABINETES;;457;VENDEDOR E
990712;EMPRESA 5442;01/02/2023;02/02/2023;07/02/2023;07/02/2023;2426,97;Fechada e Perdida;NV - 0031791;Uso e consumo;Caixa Off;LIVROS;Cliente - Desistência da compra;Cotação;;Faturado;livros;;;VENDEDOR F
990802;EMPRESA 950;02/02/2023;03/02/2023;16/02/2023;16/02/2023;13923;Fechada e Perdida;NV - 0031823;Uso e consumo;Caixa Off;TELEFONIA;Cliente - Preço;Cotação;;Faturado;Smartphone Samsung Galaxy A03 Core 32GB 4G Wi-Fi Tela 6,5'' Dual Chip;5396421847;17;VENDEDOR K
990896;EMPRESA 5443;03/02/2023;03/02/2023;;22/02/2023;10979,5;Fechada e Perdida;NV - 0031865;Revenda;Caixa On;CONSOLES & GAMES;Cliente - Preço;Cotação;;Boleto;Game Cyber Punk 2077 - PS4;;50;VENDEDOR C
990784;EMPRESA 5444;02/02/2023;03/02/2023;14/02/2023;14/02/2023;1620;Fechada e Perdida;NV - 0031819;Uso e consumo;Caixa Off;ALIMENTOS;Cliente - Desistência da compra;Cotação;;Faturado;Café, açúcar e adoçante;;;VENDEDOR F
990889;;03/02/2023;03/02/2023;03/02/2023;03/02/2023;318;Fechada e Ganha;NV - 0031862;Uso e consumo;Caixa Off;PAPELARIA;;Cotação;;Faturado;;4063540231;2;VENDEDOR M
990799;EMPRESA 5436;02/02/2023;03/02/2023;;27/02/2023;5200;Fechada e Perdida;NV - 0031822;Uso e consumo;Caixa Off;ELETRONICOS (TVs);B2W - Limite de Crédito;Cotação;;Faturado;Smart TV 48” LG 4K OLED48C2PSA 120Hz ThinQ Wi-Fi Bluetooth Alexa Google Assistente 4 HDMI Smart TV 48” LG 4K OLED48C2PSA 120Hz ThinQ Wi-Fi Bluetooth Alexa Google Assistente 4 HDMI - Imagem 1 Smart TV;;;VENDEDOR L
990814;EMPRESA 950;02/02/2023;03/02/2023;16/02/2023;16/02/2023;21294;Fechada e Perdida;NV - 0031832;Uso e consumo;Caixa Off;TELEFONIA;Cliente - Preço;Cotação;;Faturado;Smartphone Samsung Galaxy A03 Core 32GB 4G Wi-Fi Tela 6,5'' Dual Chip;5396421847;26;VENDEDOR K
990807;EMPRESA 5445;02/02/2023;03/02/2023;03/02/2023;03/02/2023;595,8;Fechada e Ganha;NV - 0031826;Uso e consumo;Caixa Off;MÓVEIS - ESCRITÓRIO;;Cotação;;Faturado;Cadeira de escritório;;;VENDEDOR F
990812;EMPRESA 2025;02/02/2023;03/02/2023;31/03/2023;31/03/2023;202,49;Fechada e Perdida;NV - 0031831;Uso e consumo;Caixa Off;LIVROS;Cliente - Desistência da compra;Cotação;;Faturado;Livros;;;VENDEDOR F
990921;EMPRESA 5364;03/02/2023;03/02/2023;;22/02/2023;10849,3;Fechada e Perdida;NV - 0031871;Revenda;Caixa On;INFORMÁTICA E ACESSÓRIOS;Cliente - Preço;Cotação;;Boleto;SSD Kingston A400 120GB - 500mb/s para Leitura e 320mb/s para Gravação;;70;VENDEDOR C
990878;;03/02/2023;03/02/2023;03/02/2023;03/02/2023;1259,3;Fechada e Ganha;NV - 0031858;Uso e consumo;Caixa Off;PAPELARIA;;Cotação;;Faturado;Papel Chamex A4 75g Caixa com 10 Pacotes 500 folhas;4063540231;7;VENDEDOR M
990864;EMPRESA 3824;03/02/2023;03/02/2023;03/02/2023;03/02/2023;113,98;Fechada e Ganha;NV - 0031853;;Caixa Off;TELEFONIA;;Catálogo;Nimbi;Faturado;;;;VENDEDOR O
990892;EMPRESA 5064;03/02/2023;03/02/2023;;22/02/2023;116010;Fechada e Perdida;NV - 0031863;Revenda;Caixa Off;TELEFONIA;Cliente - Preço;Cotação;;Boleto;Smartphone Motorola Moto G22 128GB 4G Wi-Fi Tela 6.5'';;100;VENDEDOR C
990862;EMPRESA 3824;03/02/2023;03/02/2023;03/02/2023;03/02/2023;141,28;Fechada e Ganha;NV - 0031852;;Caixa Off;INFORMÁTICA E ACESSÓRIOS;;Catálogo;Nimbi;Faturado;;;;VENDEDOR O
990860;EMPRESA 129;03/02/2023;03/02/2023;03/02/2023;03/02/2023;8000;Fechada e Perdida;NV - 0031848;Uso e consumo;Caixa Off;INFORMÁTICA E ACESSÓRIOS;B2W - Estoque (Falta de produto);Cotação;;Faturado;monitor profissional;;;VENDEDOR F
990867;EMPRESA 2662;03/02/2023;03/02/2023;03/02/2023;04/02/2023;27000;Fechada e Ganha;NV - 0031851;Uso e consumo;Caixa Off;PCS;;Cotação;;Faturado;notebook;;;VENDEDOR L
990863;EMPRESA 3824;03/02/2023;03/02/2023;03/02/2023;03/02/2023;267,93;Fechada e Ganha;NV - 0031854;;Caixa Off;AGRO, INDÚSTRIA E COMÉRCIO;;Catálogo;Nimbi;Faturado;;;;VENDEDOR O
990858;;03/02/2023;03/02/2023;03/02/2023;03/02/2023;398;Fechada e Ganha;NV - 0031846;Uso e consumo;Caixa Off;;;Cotação;;Faturado;;4063540231;2;VENDEDOR M
990854;;03/02/2023;03/02/2023;03/02/2023;03/02/2023;1080;Fechada e Ganha;NV - 0031843;Uso e consumo;Caixa Off;PAPELARIA;;Cotação;;Faturado;Papel Sulfite HP Office A4 75g;5362100412;60;VENDEDOR M
990855;;03/02/2023;03/02/2023;03/02/2023;03/02/2023;2520;Fechada e Ganha;NV - 0031845;Uso e consumo;Caixa Off;;;Cotação;;Faturado;Papel Sulfite HP Office A4 75g;5362100412;;VENDEDOR M
990822;EMPRESA 5446;02/02/2023;03/02/2023;14/02/2023;14/02/2023;1270,99;Fechada e Perdida;NV - 0031837;Uso e consumo;Caixa Off;TELEFONIA;Cliente - Desistência da compra;Cotação;;Faturado;Galaxy A23;;;VENDEDOR F
990810;EMPRESA 5445;02/02/2023;03/02/2023;09/02/2023;09/02/2023;4473,91;Fechada e Ganha;NV - 0031829;Uso e consumo;Caixa Off;UTILIDADES DOMESTICAS;;Cotação;;Faturado;Fatiador de frios;;;VENDEDOR F
989575;EMPRESA 4;23/01/2023;03/02/2023;03/02/2023;03/02/2023;1400;Fechada e Perdida;NV - 0031545;Uso e consumo;Caixa Off;ELETRODOMESTICOS;Cliente - Estoque - falta de produto;Cotação;;Faturado;"Smartphone Samsung Galaxy A13 128GB 4G Wi-Fi Tela 6.6"" Dual Chip 4GB RAM Câmera Quádrupla + Selfie 8MP - Preto";;1;VENDEDOR K
990783;EMPRESA 5447;02/02/2023;04/02/2023;;27/02/2023;2000;Fechada e Perdida;NV - 0031818;Uso e consumo;Caixa Off;TABLETS;Cliente - Não informado / sem retorno;Cotação;;Faturado;tab A7;;;VENDEDOR L
990894;EMPRESA 5448;03/02/2023;04/02/2023;;03/03/2023;800;Fechada e Perdida;NV - 0031864;Uso e consumo;Caixa Off;ELETROPORTÁTEIS;Cliente - Não informado / sem retorno;Cotação;;Boleto;fritadeira a oleo eletrica;;;VENDEDOR L
990692;EMPRESA 303;01/02/2023;04/02/2023;;27/02/2023;4600;Fechada e Perdida;NV - 0031785;Uso e consumo;Caixa Off;INFORMÁTICA E ACESSÓRIOS;Cliente - Não informado / sem retorno;Cotação;;Faturado;teclado _ mouse / monitor 23.8;;;VENDEDOR L
990796;EMPRESA 3615;02/02/2023;04/02/2023;;27/02/2023;8000;Fechada e Perdida;NV - 0031821;Uso e consumo;Caixa Off;PCS;Cliente - Não informado / sem retorno;Cotação;;Faturado;note gamer;;;VENDEDOR L
990815;EMPRESA 5449;02/02/2023;04/02/2023;;03/03/2023;2500;Fechada e Perdida;NV - 0031834;Uso e consumo;Caixa Off;ELETROPORTÁTEIS;Cliente - Não informado / sem retorno;Cotação;;Faturado;faqueiro / cafeteira / purificador;;;VENDEDOR L
990818;EMPRESA 163;02/02/2023;04/02/2023;;03/03/2023;5000;Fechada e Perdida;NV - 0031835;Uso e consumo;Caixa Off;TABLETS;Cliente - Não informado / sem retorno;Cotação;;Faturado;Ipad;;;VENDEDOR L
990936;EMPRESA 5450;03/02/2023;04/02/2023;;13/02/2023;58000;Fechada e Perdida;NV - 0031874;Uso e consumo;Caixa Off;ELETRONICOS (TVs);Cliente - Não informado / sem retorno;Cotação;;Faturado;tv 34 e 50 / monitor 23;;;VENDEDOR L
990904;EMPRESA 5451;03/02/2023;04/02/2023;;03/03/2023;2400;Fechada e Perdida;NV - 0031866;Uso e consumo;Caixa Off;INFORMÁTICA E ACESSÓRIOS;Cliente - Não informado / sem retorno;Cotação;;Faturado;Monitor LED 19.5'' LG;;;VENDEDOR L
990873;EMPRESA 2334;03/02/2023;04/02/2023;;03/03/2023;300;Fechada e Perdida;NV - 0031855;Uso e consumo;Caixa Off;ELETROPORTÁTEIS;Cliente - Não informado / sem retorno;Cotação;;Faturado;ventilador;;;VENDEDOR L
990874;EMPRESA 2334;03/02/2023;04/02/2023;;03/03/2023;2000;Fechada e Perdida;NV - 0031856;Uso e consumo;Caixa Off;ELETRODOMESTICOS;Cliente - Não informado / sem retorno;Cotação;;Faturado;Microondas;;;VENDEDOR L
990875;EMPRESA 715;03/02/2023;04/02/2023;;03/03/2023;1200;Fechada e Perdida;NV - 0031857;Uso e consumo;Caixa Off;TABLETS;Cliente - Não informado / sem retorno;Cotação;;Faturado;tablet a7;;;VENDEDOR L
990770;EMPRESA 5452;02/02/2023;04/02/2023;;27/02/2023;14000;Fechada e Perdida;NV - 0031812;Uso e consumo;Caixa Off;ELETRODOMESTICOS;Cliente - Não informado / sem retorno;Cotação;;Faturado;geladeira;;;VENDEDOR L
990762;EMPRESA 5452;02/02/2023;04/02/2023;;13/02/2023;70000;Fechada e Perdida;NV - 0031807;Uso e consumo;Caixa Off;ELETRODOMESTICOS;Cliente - Não informado / sem retorno;Cotação;;Faturado;geladeira inverter;;10;VENDEDOR L
990767;EMPRESA 5453;02/02/2023;04/02/2023;;27/02/2023;17500;Fechada e Perdida;NV - 0031810;Uso e consumo;Caixa Off;ELETRODOMESTICOS;B2W - Limite de Crédito;Cotação;;Faturado;lavadora de roupas;;;VENDEDOR L
990850;EMPRESA 5454;03/02/2023;04/02/2023;;03/03/2023;3000;Fechada e Perdida;NV - 0031839;Uso e consumo;Caixa Off;ELETRODOMESTICOS;Cliente - Não informado / sem retorno;Cotação;;Faturado;geladeira 375l;;;VENDEDOR L
990852;EMPRESA 1001;03/02/2023;04/02/2023;;03/03/2023;20000;Fechada e Perdida;NV - 0031841;Uso e consumo;Caixa Off;ELETRONICOS (TVs);Cliente - Não informado / sem retorno;Cotação;;Faturado;tv / caixa de som / suporte tv / cabo hdi / projetor;;;VENDEDOR L
990709;EMPRESA 5455;01/02/2023;04/02/2023;;27/02/2023;4600;Fechada e Perdida;NV - 0031789;Uso e consumo;Caixa Off;ELETRONICOS (TVs);Cliente - Não informado / sem retorno;Cotação;;Faturado;tv 65;;1;VENDEDOR L
990933;EMPRESA 5456;03/02/2023;04/02/2023;;03/03/2023;400;Fechada e Perdida;NV - 0031873;Uso e consumo;Caixa Off;ELETROPORTÁTEIS;Cliente - Não informado / sem retorno;Cotação;;Faturado;fragmentadora;;;VENDEDOR L
990713;EMPRESA 2303;01/02/2023;04/02/2023;;27/02/2023;31500;Fechada e Perdida;NV - 0031792;Uso e consumo;Caixa Off;PCS;B2W - Limite de Crédito;Cotação;;Faturado;note i5;;;VENDEDOR L
991156;EMPRESA 4263;06/02/2023;06/02/2023;;10/02/2023;6370,75;Fechada e Perdida;NV - 0031914;Uso e consumo;Caixa Off;INFORMÁTICA E ACESSÓRIOS;Cliente - Desistência da compra;Cotação;;Boleto;Headset Gamer JBL/Projetor Epson Powerlite E20;;2;VENDEDOR E
990794;EMPRESA 5457;02/02/2023;06/02/2023;07/02/2023;07/02/2023;7295,13;Fechada e Ganha;NV - 0031820;Uso e consumo;Caixa Off;TELEFONIA;;Cotação;;Boleto;2 iPhone 11 Apple (128GB) Preto;;2;VENDEDOR E
991146;EMPRESA 5452;06/02/2023;06/02/2023;;10/02/2023;5500;Fechada e Perdida;NV - 0031910;Uso e consumo;Caixa Off;TELEFONIA;Cliente - Desistência da compra;Cotação;;Boleto;Smartphone Samsung Galaxy A13 128GB 4G;;5;VENDEDOR E
991135;EMPRESA 5458;06/02/2023;06/02/2023;28/02/2023;28/02/2023;47756,54;Fechada e Perdida;NV - 0031906;Uso e consumo;Caixa Off;INFORMÁTICA E ACESSÓRIOS;Cliente - Desistência da compra;Cotação;;Boleto;computadores e outros;;;VENDEDOR F
990928;EMPRESA 5459;03/02/2023;06/02/2023;;22/02/2023;31999,92;Fechada e Perdida;NV - 0031872;Uso e consumo;Caixa Off;ELETRONICOS (TVs);Cliente - Desistência da compra;Cotação;;Boleto;"Smart TV 65"" UHD 4K Samsung 65AU7700";;8;VENDEDOR E
990811;EMPRESA 5460;02/02/2023;06/02/2023;;13/02/2023;2100;Fechada e Perdida;NV - 0031830;Uso e consumo;Caixa Off;ELETRODOMESTICOS;B2W - Limite de Crédito;Cotação;;Faturado;Frigobar Consul 117L CRC12 - 220V/Bebedouro Compressor Pbe02bf 220v;;2;VENDEDOR E
990908;EMPRESA 5461;03/02/2023;06/02/2023;28/02/2023;28/02/2023;6838,63;Fechada e Perdida;NV - 0031867;Uso e consumo;Caixa Off;ELETRODOMESTICOS;Cliente - Desistência da compra;Cotação;;Faturado;geladeira, microondas, smart tv, bebedouro e cafeteira;;;VENDEDOR F
990570;EMPRESA 5462;31/01/2023;06/02/2023;06/02/2023;14/02/2023;697,36;Fechada e Ganha;NV - 0031920;;Caixa Off;ELETROPORTÁTEIS;;Catálogo;Nimbi;Faturado;09-995615949;;;VENDEDOR O
991158;EMPRESA 5463;06/02/2023;06/02/2023;;22/02/2023;16599,9;Fechada e Perdida;NV - 0031916;Uso e consumo;Caixa Off;ELETRONICOS (TVs);B2W - Limite de Crédito;Cotação;;Faturado;Smart TV LED 40” HD Philco PTV40G65RCH;;10;VENDEDOR E
990881;EMPRESA 5461;03/02/2023;06/02/2023;28/02/2023;28/02/2023;6838,63;Fechada e Perdida;NV - 0031861;Uso e consumo;Caixa Off;ELETRODOMESTICOS;Cliente - Desistência da compra;Cotação;;Faturado;Geladeira, microondas, cafeteira, bebedouro.;;;VENDEDOR F
991113;EMPRESA 4;06/02/2023;06/02/2023;;06/02/2023;346,97;Cotando;NV - 0031900;Uso e consumo;Caixa Off;PAPELARIA;;Cotação;;Faturado;Arquivo Morto Papelão Ofício 340x133x240mm, Caixa Com 50, Tilibra;5417080245;1;VENDEDOR K
991120;EMPRESA 4;06/02/2023;06/02/2023;06/02/2023;06/02/2023;120;Fechada e Perdida;NV - 0031903;Uso e consumo;Caixa Off;PAPELARIA;Cliente - Estoque - falta de produto;Cotação;;Faturado;;;;VENDEDOR K
991635;EMPRESA 950;09/02/2023;06/02/2023;09/02/2023;09/02/2023;1420,18;Fechada e Ganha;NV - 0032022;Uso e consumo;;TELEFONIA;;;;Faturado;Smartphone Samsung Galaxy A03 Core 32GB 4G Wi-Fi Tela 6,5'' Dual Chip;5396421847;2;VENDEDOR K
990880;EMPRESA 5464;03/02/2023;06/02/2023;;10/02/2023;2000;Fechada e Perdida;NV - 0031860;Uso e consumo;Caixa Off;CLIMATIZAÇÃO;Cliente - Desistência da compra;Cotação;;Faturado;Vent Oscilante Parede 60Cm Preto Grade;;10;VENDEDOR E
991118;EMPRESA 89;06/02/2023;06/02/2023;;13/02/2023;22242,78;Fechada e Perdida;NV - 0031902;Uso e consumo;Caixa Off;ELETRODOMESTICOS;Cliente - Desistência da compra;Cotação;;Boleto;Refrigerador Brastemp/Micro-ondas Electrolux/Frigobar Retro Preto 76L - BRA08 220v;;10;VENDEDOR E
991112;EMPRESA 4;06/02/2023;06/02/2023;06/02/2023;06/02/2023;180;Fechada e Perdida;NV - 0031899;Uso e consumo;Caixa Off;INFORMÁTICA E ACESSÓRIOS;Cliente - Desistência da compra;Cotação;;Faturado;;;;VENDEDOR K
990865;EMPRESA 4;03/02/2023;06/02/2023;08/02/2023;08/02/2023;6942,99;Fechada e Ganha;NV - 0031850;Uso e consumo;Caixa Off;TELEFONIA;;Cotação;;Faturado;"Smartphone Samsung Galaxy A13 128GB 4G Wi-Fi Tela 6.6"" Dual Chip 4GB R";4807381502;7;VENDEDOR K
991111;;06/02/2023;06/02/2023;06/02/2023;06/02/2023;1079,4;Fechada e Ganha;NV - 0031898;Uso e consumo;Caixa Off;PAPELARIA;;Cotação;;Faturado;;4063540231;6;VENDEDOR M
991138;EMPRESA 5465;06/02/2023;06/02/2023;;06/02/2023;1600;Cotando;NV - 0031907;Uso e consumo;Caixa Off;ELETRODOMESTICOS;;Cotação;;Faturado;Frigobar Consul 117L CRC12;119934610;1;VENDEDOR K
990771;EMPRESA 5466;02/02/2023;06/02/2023;06/02/2023;06/02/2023;1000;Fechada e Perdida;NV - 0031813;Uso e consumo;Caixa Off;UTILIDADES DOMESTICAS;B2W - Estoque (Falta de produto);Cotação;;Faturado;Pilha Duracell Alcalina aaa 002 Un;;240;VENDEDOR E
990782;EMPRESA 5467;02/02/2023;06/02/2023;;13/02/2023;700;Fechada e Perdida;NV - 0031817;Uso e consumo;Caixa Off;ELETROPORTÁTEIS;Cliente - Desistência da compra;Cotação;;Faturado;Purificador de Água Pure 4x Electrolux Branco PE12B Bivolt;;1;VENDEDOR E
991145;EMPRESA 5468;06/02/2023;06/02/2023;;06/02/2023;4641,95;Cotando;NV - 0031909;Uso e consumo;Caixa Off;ELETRONICOS (TVs);;Cotação;;Faturado;"Smart TV Philco Roku 50"" UHD 4K PTV50G70R2CBBL - Dolby Audio e HDR10";5362099466;4;VENDEDOR K
991142;;06/02/2023;06/02/2023;06/02/2023;06/02/2023;1080;Fechada e Ganha;NV - 0031908;Uso e consumo;Caixa Off;PAPELARIA;;Cotação;;Faturado;;5362100412;;VENDEDOR M
990777;EMPRESA 5023;02/02/2023;06/02/2023;;06/02/2023;2500;Cotando;NV - 0031815;Uso e consumo;Caixa Off;ELETRODOMESTICOS;;Cotação;;Faturado;;;;VENDEDOR K
990764;EMPRESA 4339;02/02/2023;06/02/2023;;27/02/2023;3000;Fechada e Perdida;NV - 0031809;Uso e consumo;Caixa Off;ELETRODOMESTICOS;B2W - Limite de Crédito;Cotação;;Faturado;2 Frigobar Consul 117L CRC12 - 220V;;2;VENDEDOR E
990879;EMPRESA 5469;03/02/2023;06/02/2023;28/02/2023;28/02/2023;14699,85;Fechada e Perdida;NV - 0031859;Uso e consumo;Caixa Off;INFORMÁTICA E ACESSÓRIOS;Cliente - Desistência da compra;Cotação;;Faturado;monitores;;;VENDEDOR F
991093;EMPRESA 4805;06/02/2023;06/02/2023;28/02/2023;28/02/2023;4755,09;Fechada e Perdida;NV - 0031885;Uso e consumo;Caixa Off;TELEFONIA;Cliente - Desistência da compra;Cotação;;Boleto;iPhone 13;;;VENDEDOR F
991091;EMPRESA 4787;06/02/2023;06/02/2023;;10/02/2023;6000;Fechada e Perdida;NV - 0031883;Uso e consumo;Caixa Off;INFORMÁTICA E ACESSÓRIOS;Cliente - Preço;Cotação;;Faturado;"Monitor Samsung 24"" LED Curvo Wide Full HD HDMI";;6;VENDEDOR E
991090;EMPRESA 3211;06/02/2023;06/02/2023;02/03/2023;02/03/2023;164945;Fechada e Perdida;NV - 0031882;Uso e consumo;Caixa Off;TELEFONIA;Cliente - Desistência da compra;Cotação;;Boleto;Galaxy A53;;;VENDEDOR F
